	round	batch	sent_id	sentence
1550	0	0	t1550	"The vaccine appear 95% effective at preventing mild to severe COVID-19 disease in a large, ongoing study."
1551	0	0	t1551	Nearly half of Trump 's supporters will not get the COVID vaccine.
1552	0	0	t1552	That 13 Cook County Circuit Court judges were given the opportunity to get coronavirus vaccines at the hospital in the Austin neighborhood.
1553	0	0	t1553	The vaccine reduced COVID-19 cases by 76%.
1554	0	0	t1554	"While a vaccine for COVID-19 coronavirus could help bring back the airline industry , Cleveland Hopkins International still will face serious challenges in 2021."
1555	0	0	t1555	"that more than 22 million doses of COVID-19 vaccines will be distributed in the next seven days , a new high that would send the daily average over 3 million for the first time."
1556	0	0	t1556	"Among a group of 1,005 vaccine recipients who did not have evidence of prior infection with the coronavirus , there were no cases of COVID-19 reported , meaning  the vaccine was 100 % effective in preventing COVID-19."
1557	0	0	t1557	"This history does not bode well for the quality of the Covid vaccines, especially in the rush to develop a vaccine without even following the typical protocols."
1558	0	0	t1558	"Trump 's allergy to science and reasoned disagreement was continuing to hamper the administration's COVID-19 response: Rick Bright, one of the nation's  leading vaccine development experts and the director of the Biomedical Advanced Research and Development Authority , is no longer leading the organization."
1559	0	0	t1559	He was blown away by the fact that the coronavirus genome was first sequenced in January and now the country will have a vaccine in somebody.
1560	0	0	t1560	"He developed a vaccine for COVID-19 , the illness caused by the novel coronavirus."
1561	0	0	t1561	"We're going to ask team members, using the honor code, to determine what their risk is for COVID and to determine whether they need to have an early vaccine sign-up time or a later vaccine sign-up time."
1562	0	0	t1562	Its Covid-19 vaccine is 79% effective.  
1563	0	0	t1563	"Between late December of 2020 and last month, a total of 3,362 people apparently died after getting the Covid vaccine in the United States."
1564	0	0	t1564	"Late-stage trials showed its COVID-19 vaccine is highly effective, buoying the prospects of a relatively cheap, easy-to-store product that may become the vaccine of choice for the developing world."
1565	0	0	t1565	Whether these coronavirus vaccines are effective.
1566	0	0	t1566	"That its Covid-19 vaccine was 76% effective at reducing the risk of symptomatic COVID-19, and 100% effective against severe disease."
1567	0	0	t1567	"That a second dose of the vaccine did not add much benefit at all for people who have had COVID-19, a phenomenon that has also been observed with vaccines for other viruses."
1568	0	0	t1568	Most pregnant people should not get the coronavirus vaccine yet.
1569	0	0	t1569	That the vaccine is effective in preventing coronavirus infection.
1570	0	0	t1570	"It had secured 200 million more doses of coronavirus vaccines , enough to inoculate every American adult."
1571	0	0	t1571	That the data on the safety of COVID-19 vaccines for pregnant women is limited.
1572	0	0	t1572	"Essential workers, 360K residents over 65 could face long wait for COVID vaccines."
1573	0	0	t1573	"Dr. Stephen Hahn said  that discussions about whether to issue an emergency use authorization for a potential Covid-19 vaccine could take "" days."
1574	0	0	t1574	A Kentucky father begging his daughter --and offering her cash-- to avoid the coronavirus vaccine.
1575	0	0	t1575	"Early access to coronavirus vaccines is likely to be no different , medical experts and ethicists told STAT."
1576	0	0	t1576	They have an adequate supply of COVID-19 shots.
1577	0	0	t1577	They would not get a coronavirus vaccine.
1578	0	0	t1578	"The population's largest concern about the COVID-19 vaccine is not vaccination itself or the nation's history of abuses, but the monetization of health care."
1579	0	0	t1579	I got the Covid vaccine.
1580	0	0	t1580	"Trump's only overt act was to take credit for private company scientists to be making great progress toward a vaccine against the coronavirus while ignoring 250,000 American deaths."
1581	0	0	t1581	It's unsafe.  
1582	0	0	t1582	"Why regulators had not yet approved the emergency use of the Covid-19 vaccine developed by Pfizer, according to people familiar with the situation."
1583	0	0	t1583	"It would start applying labels to tweets that contained misleading information about Covid-19 vaccines, and would enforce its coronavirus misinformation policies with a new five-tier strike system."
1584	0	0	t1584	"A COVID-19 vaccine received their shot at the superstation, located at the Petco Park tailgate lot."
1585	0	0	t1585	That rapid development of a coronavirus vaccine was the best hope to control the pandemic.
1586	0	0	t1586	It works.
1587	0	0	t1587	They had been accidentally left out overnight by an employee at Aurora Medical Center in Grafton.
1588	0	0	t1588	"It was sending 1,110 active-duty troops to five federal Covid-19 vaccination centers across the country, a significant escalation in its efforts to take more control of a chaotic and mostly state-led effort to administer the vaccines."
1589	0	0	t1589	"No matter how you look at it, it's clear that COVID-19 vaccines are not  fueling any increase in cases of sudden hearing loss."
1590	0	0	t1590	One new approach relies on using genetic material that looks like bits of a microbe and that stimulates the body to produce an immune response.
1591	0	0	t1591	"To win regulatory approval, any covid-19 vaccine will have to prevent disease, or decrease its severity, in at least 50 percent of the people who receive it."
1592	0	0	t1592	Whether the vaccine protects against asymptomatic cases or if it even lowers the risk of spreading COVID-19.
1593	0	0	t1593	"Its COVID-19 vaccine appears 89% effective based on early findings from a British study and that it also seems to work, though not as well, against new mutated strains of the virus circulating in that country and South Africa."
1594	0	0	t1594	Most Republicans won't get coronavirus vaccine.
1595	0	0	t1595	First-generation COVID-19 vaccines still protect against the variants that are emerging in different parts of the world.
1596	0	0	t1596	It has used genetic engineering to create a COVID-19 vaccine it will now take to animal testing.
1597	0	0	t1597	"That "" attitudes towards the COVID vaccine will likely change a lot in coming months , based on any side effects and the speed and efficiency of the rollout."
1598	0	0	t1598	"To meet standards of safety and effectiveness , each potential COVID vaccine has to be tested in thousands of people , most of whom will get two shots."
1599	0	0	t1599	It's particularly important for efforts to develop a coronavirus vaccine.
1600	0	0	t1600	Fear that it won't be widely tested as to side effects.
1601	0	0	t1601	"In these extremely rare situations , CDC clarified that any available mRNA COVID-19 vaccine may be administered as the second dose at least 28 days after the first dose."
1602	0	0	t1602	It would assess the coronavirus vaccine developed by AstraZeneca and Oxford University under an accelerated timeline.
1603	0	0	t1603	How the mRNA COVID-19 vaccine works in layman 's terms.
1604	0	0	t1604	"Vaccinations for children and vaccine orders dropped precipitously in late March , about a week after President Donald Trump declared a national emergency due to the novel coronavirus."
1605	0	0	t1605	Their vaccine has up to 90 percent efficacy.
1606	0	0	t1606	"No COVID vaccine has been fully approved by the Food and Drug Administration, which puts her on high alert."
1607	0	0	t1607	President Trump should take a COVID-19 shot to generate confidence in the vaccine among Republicans.
1608	0	0	t1608	"While the R21/MM vaccine does not use the specific technologies that led to an unprecedented vaccine against Covid-19 , it's part of the same overarching story."
1609	0	0	t1609	Messing up on COVID-19 vaccines would be an ' incalculable disaster ' The US public health response has become heavily reliant on the hope for a vaccine.
1610	0	0	t1610	"Scientists, public health officials and lawmakers are worried that the Trump administration will pressure the FDA to authorize a COVID-19 vaccine in advance of the November presidential election, even if data from clinical trials do not support its widespread use."
1611	0	0	t1611	If it produces harmful side effects.
1612	0	0	t1612	The vaccine cannot successfully and safely protect against the coronavirus.
1613	0	0	t1613	"That its 32,000-person clinical trials in the United States , Chile and Peru showed that the vaccine was 79% effective in protecting volunteers from symptomatic covid-19."
1614	0	0	t1614	The extra demand for coronavirus vaccines could endanger some species with livers that are particularly rich in squalene.
1615	0	0	t1615	The Johnson & Johnson COVID-19 vaccine shouldn't be spurned because of some studies that suggested a lower efficacy rate than Pfizer and Moderna in blocking lesser symptoms.
1616	0	0	t1616	"Covid-19 vaccines have caused thousands of deaths, possibly even more than the virus itself."
1617	0	0	t1617	"""We believe this pledge will help ensure public confidence in the rigorous scientific and regulatory process by which COVID-19 vaccines are evaluated and may ultimately be approved."
1618	0	0	t1618	One-third of service members have refused coronavirus vaccines.
1619	0	0	t1619	"The second dose of Pfizer's COVID-19 vaccine should be delayed in order to stretch supplies, since one shot protects nearly as well as two against severe cases."
1620	0	0	t1620	So any passport initiative would have to make sure it's not discriminatory against people who do not have access to COVID-19 vaccines.
1621	0	0	t1621	"It is providing COVID-19 vaccines to nearly 40 African countries, describing its actions as purely altruistic in an apparent intensification of what has been described as vaccine diplomacy."
1622	0	0	t1622	"The COVID-19 vaccine causes Bell's palsy or even infertility, as has also been speculated."
1623	0	0	t1623	"But in the trials for the new Covid vaccines, side effects were not sufficiently separated and analyzed by sex."
1624	0	0	t1624	"That ""it would be unethical"" to not move quickly to put out a Covid-19 vaccine if it is proven to work."
1625	0	0	t1625	"I believe this transfer was in response to my insistence that the government invest the billions of dollars allocated by Congress to address the Covid-19 pandemic into safe and scientifically vetted solutions, and not in drugs, vaccines and other technologies that lack scientific merit."
1626	0	0	t1626	That once the vaccine arrives COVID will be a thing of the past.
1627	0	0	t1627	Pharmaceutical corporations to patent the medicines and vaccines developed in this rush for medical tools that help us to respond to COVID-19.
1628	0	0	t1628	They would remain wary of these activities even once there is an effective treatment for COVID-19 but no vaccine.
1629	0	0	t1629	That a vaccine can indeed prevent infection and severe COVID-19.
1630	0	0	t1630	AstraZeneca is the third major drug company to report late-stage results for a potential COVID-19 vaccine as the world anxiously waits for scientific breakthroughs that will bring an end to a pandemic that has wrought economic devastation and resulted in nearly 1.4 million confirmed deaths.     
1631	0	0	t1631	"Age is the best predictor of COVID-19 outcomes  better, even, than underlying conditions (which may have led those over 75 to be moved ahead of other at-risk groups in line for the vaccine)."
1632	0	0	t1632	Transit systems can use federal covid relief funding to help people get their vaccines.
1633	0	0	t1633	That it planned to remove Covid-19 vaccine misinformation.
1634	0	0	t1634	And they want scientists to give them a candidate vaccine and then deliberately expose them to the coronavirus.
1635	0	0	t1635	An updated Covid-19 vaccine can skip the monthslong process of a randomized clinical trial that would compare it with a placebo.
1636	0	0	t1636	"They'd participate in what are known as ""challenge studies "" for coronavirus vaccines."
1637	0	0	t1637	"These vaccines, all the vaccines not only prevent COVID disease, prevent symptoms, but also prevent transmission."
1638	0	0	t1638	South Africa is scrambling to come up with a new vaccination strategy to combat COVID-19 following its suspension of the rollout of the AstraZeneca vaccine.
1639	0	0	t1639	Any vaccine be at least 50 percent more effective than placebo and that at least five people in the placebo group develop severe cases of covid-19.
1640	0	0	t1640	"The state's dominant strain packs a triple-threat punch: It can spread more easily than its predecessors, it shows some resistance to antibodies generated by COVID-19 vaccines or prior infection, and it's associated with severe illness and death."
1641	0	0	t1641	It does not recommend making COVID-19 vaccines compulsory.
1642	0	0	t1642	Moderna's experimental coronavirus vaccine was highly effective at preventing COVID-19 in its late-stage trial.
1643	0	0	t1643	"That while vaccine confidence remains high in the US, it's also important to keep the international context in mind with respect to Covid-19."
1644	0	0	t1644	A vaccine that can be given in just one dose and stored in a standard refrigerator would make a significant contribution to the fight against COVID-19.
1645	0	0	t1645	The AstraZeneca Covid-19 vaccine showed no link to an increased risk of blood clots.  
1646	0	0	t1646	"That the new coronavirus is no stranger to change either, which could easily mean that the only lasting effect of any pre-vaccine attempt at herd immunity would be a gargantuan pile of dead bodies."
1647	0	0	t1647	The first doses of a coronavirus vaccine should be given to an estimated 21 million health-care workers and 3 million residents and staff of nursing homes and other long-term-care facilities.
1648	0	0	t1648	"The Biden COVID-19 proposals, contact tracing, testing and getting a vaccine was just a copy of what the Trump team had been doing."
1649	0	0	t1649	The Covid-19 vaccine immediately are not necessarily refusing it indefinitely.
1650	0	0	t1650	More women reported they experienced side effects from the COVID-19 vaccine.
1651	0	0	t1651	"The long-term impacts of COVID could be, [or] are worse than the impacts of the vaccine."
1652	0	0	t1652	It will not work with an international cooperative effort to develop and distribute a COVID-19 vaccine because it does not want to be constrained by multilateral groups like the World Health Organization.
1653	0	0	t1653	"That his country had approved the world's first coronavirus vaccine, and it would be available for general inoculation the January 2021."
1654	0	0	t1654	The vaccines will almost surely keep you from developing severe symptoms that could land you in the hospital if you do catch COVID-19.
1655	0	0	t1655	"COVID-19 is an opportunity to change that perception, as the world anxiously waits for a breakthrough drug or vaccine."
1656	0	0	t1656	Human trials could speed up the development of a coronavirus vaccine.
1657	0	0	t1657	"Although the coronavirus is unlikely to become vaccine-resistant, that could change if millions of individuals only get one dose of a vaccine that requires two treatments."
1658	0	0	t1658	"The world needs around 11 billion doses of coronavirus vaccine to immunize 70% of the world 's population, assuming two doses per person."
1659	0	0	t1659	"Out of 170 cases of Covid-19, 162 were in the placebo group, and eight were in the vaccine group."
1660	0	0	t1660	The benefits of using the Covid-19 vaccine from Johnson & Johnson do not outweigh the risk of causing the possible adverse effect ... in those who receive the vaccine.
1661	0	0	t1661	Republicans are least likely to take a coronavirus vaccine
1662	0	0	t1662	Their vaccine generates a strong immune response in monkeys and protects them from COVID-19 infection.
1663	0	0	t1663	The 9-year-old twins didn't flinch as each received test doses of Pfizer's COVID-19 vaccine and then a sparkly bandage to cover the spot.  
1664	0	0	t1664	"""Since it 's early and facts about COVID-19 vaccines will continue to evolve, we will regularly update the claims we remove based on guidance from public health authorities as they learn more."
1665	0	0	t1665	Their experimental coronavirus vaccine has been shown in an early trial to prompt a protective immune response in hundreds of people who got the shot.
1666	0	0	t1666	A renewed vaccine push mixed with masking could flatten America's recent spike in coronavirus cases within two weeks.
1667	0	0	t1667	Mixing different brands of vaccines can provoke a protective immune response against Covid-19.
1668	0	0	t1668	No link had been established between Pfizer - BioNTech 's COVID-19 vaccine and any post-vaccination deaths in the country.
1669	0	0	t1669	"The vaccine conferred strong protection against COVID-19 across all age groups, health status, ethnicity and race."
1670	0	0	t1670	AstraZeneca COVID-19 vaccine may reduce virus transmission.  
1671	0	0	t1671	That any coronavirus vaccine would stand up to scientific scrutiny.
1672	0	0	t1672	"It expects to offer emergency approval to the first coronavirus vaccine by the end of October or early November, leading some public health experts to assume that it's timed to the election."
1673	0	0	t1673	"The vaccine was safe and that 90% of its recipients produced antibodies to COVID within 29 days, paving the way for expansion to Phase 3."
1674	0	0	t1674	Moderna's vaccine appeared to be 94.5% effective in preventing COVID-19.
1675	0	0	t1675	"As efforts to distribute the COVID-19 vaccine continue, trust and acceptance of Hispanics will be crucial."
1676	0	0	t1676	"The vaccines are safe and help protect people with past Covid-19 infections from reinfection, regardless of whether they had mild or severe Covid-19 infections."
1677	0	0	t1677	Latino adults were twice as likely as white adults to say they wanted to get a COVID-19 vaccine as soon as possible.
1678	0	0	t1678	"The vaccine was 90 % effective in preventing people from getting ill from COVID-19, though they don't yet have enough information on safety and manufacturing quality."
1679	0	0	t1679	A covid-19 vaccine candidate meets the appropriate regulatory standards for safety and efficacy.
1680	0	0	t1680	They probably or definitely would not take a coronavirus vaccine.
1681	0	0	t1681	"Drug makers are also at work on a Covid-19 vaccine, which would effectively eliminate the need for other treatments."
1682	0	0	t1682	He would not take a coronavirus vaccine.
1683	0	0	t1683	We can recommend among COVID people to get different vaccines.
1684	0	0	t1684	They would resume clinical trials for an experimental coronavirus vaccine manufactured by the Chinese company Sinopharm after concluding that a volunteer's illness last week was unlikely to be related to the injection.
1685	0	0	t1685	Thousands of people died in connection with the COVID-19 vaccines.
1686	0	0	t1686	Last month its vaccine is more than 90% effective preventing COVID-19.
1687	0	0	t1687	"Communities long overlooked, mistreated and subjected to unethical experimentation to jump on board with COVID-19 vaccines."
1688	0	0	t1688	"As the COVID-19 pandemic has continued , U.S. citizens have become less confident about the safety of a vaccine."
1689	0	0	t1689	They would not get an approved Covid-19 vaccine if it were ready immediately.
1690	0	0	t1690	This is much lower than would be expected to occur naturally in a general population of this size and is similar across other licensed COVID-19 vaccines.
1691	0	0	t1691	"If their populations will be "" left to die "" after the U.S. , Russia , and Brazil refused to commit to a global effort to make a Covid-19 vaccine available to all."
1692	0	0	t1692	"Both vaccines have shown "" very high efficiency "" for the treatment and prevention of COVID-19 in clinical trials."
1693	0	0	t1693	They want the COVID-19 vaccine as soon as possible.
1694	0	0	t1694	All three vaccine candidates appear to be highly effective against Covid-19.
1695	0	0	t1695	"An FDA - authorized vaccine than to risk getting COVID-19 , which has known long-term effects."
1696	0	0	t1696	"Protecting citizens from the coronavirus was the main priority for the Punjab government , and "" only a vaccine can end the COVID-19 pandemic."
1697	0	0	t1697	The vaccine strongly protected monkeys from coronavirus infections.
1698	0	0	t1698	"In these COVID-19 clinical trials, some participants get a vaccine."
1699	0	0	t1699	They were less likely to get a Covid-19 vaccine.
1700	0	0	t1700	There is no guarantee a successful vaccine against the novel coronavirus will ever be developed.
1701	0	0	t1701	"The vaccines provided strong protection against Covid-19, especially for severe disease."
1702	0	0	t1702	U.S. health officials closely tracking possible side effects of the first authorized COVID-19 vaccine say they have seen six cases of severe allergic reaction out of more than a quarter million. 
1703	0	0	t1703	Iran has finalized a deal with Russia to purchase 60 million doses of Sputnik V coronavirus vaccine.
1704	0	0	t1704	"It was "" more difficult but not impossible "" to safely store and administer the Covid-19 vaccine across the global south."
1705	0	0	t1705	"That coronavirus threats are real, but who oppose vaccines."
1706	0	0	t1706	Should cancer patients get the coronavirus vaccine.
1707	0	0	t1707	"That hydroxychloroquine is the miracle cure for Covid-19, despite evidence it is likely ineffective, and that efforts to develop other drugs or a vaccine are simply a ploy by Big Pharma to make money."
1708	0	0	t1708	The two - dose vaccine was around 82 percent effective against symptomatic COVID-19 when the doses were given three months apart.
1709	0	0	t1709	"The evidence that would convince me to get a COVID-19 vaccine, or to recommend that my loved ones get vaccinated, does not yet exist."
1710	0	0	t1710	The mRNA-based COVID-19 vaccine poses little to no risk.
1711	0	0	t1711	Moderna was struggling to find adolescent volunteers for its latest COVID-19 vaccine study.
1712	0	0	t1712	"That looks like a bubble, and it could burst when a coronavirus vaccine is released and helps jumpstart the broader economy."
1713	0	0	t1713	3 million COVID-19 vaccines per day would boost employment by 2 million in July
1714	0	0	t1714	"Hospitals that have spent months seeking a silver bullet against a virus that has killed more than 295,000 people in the United States will begin receiving shipments of the first coronavirus vaccine on Monday."
1715	0	0	t1715	The vaccine will be one of our best tools for preventing COVID-19.
1716	0	0	t1716	he would accelerate the development of treatment and vaccines in his plan to combat the coronavirus.
1717	0	0	t1717	"The restrictions would not affect shipments of the coronavirus vaccine, which come from a Pfizer plant in Belgium."
1718	0	0	t1718	Codagenix Inc. has launched the first human trials of its COVID-19 vaccine candidate in hopes of bringing it to market in early 2022.
1719	0	0	t1719	None of the coronavirus vaccines being tested in the US contains live virus.
1720	0	0	t1720	"An experimental vaccine against the coronavirus showed encouraging results in very early testing, triggering hoped-for immune responses in eight healthy, middle-aged volunteers."
1721	0	0	t1721	"Given that Covid-19 has disproportionately caused severe illness and deaths among Hispanic, African American, and Native American populations in the U.S., it's of critical importance that vaccine trials adequately reflect this reality."
1722	0	0	t1722	There are various ways in which vaccines can be developed for viruses and that a person can't get the coronavirus from any of the vaccines that are being developed.
1723	0	0	t1723	"A continued delay could undermine the next administration's Covid-19 response and preparations for vaccine distribution, which could endanger American lives."
1724	0	0	t1724	That they were scheduled to receive injections of the coronavirus vaccine soon.
1725	0	0	t1725	Congress should not adjourn without approving some pandemic relief as Covid-19 cases continue to rise across the country and the government works to distribute the vaccine to essential workers and others.
1726	0	0	t1726	This pledge will help ensure public confidence in the rigorous scientific and regulatory process by which covid-19 vaccines are evaluated and may ultimately be approved.
1727	0	0	t1727	The federal Equal Employment Opportunity Commission ruled that employers can require workers to get COVID-19 vaccines.
1728	0	0	t1728	Hank Aaron's death had nothing to do with the Covid-19 vaccine.
1729	0	0	t1729	They would get it if it were available.
1730	0	0	t1730	That any vaccine be at least 50 percent more effective than placebo and that at least five people in the placebo group develop severe cases of covid-19.
1731	0	0	t1731	Both vaccines were effective against the more infectious coronavirus variant that has taken hold in Britain and spread around the world.
1732	0	0	t1732	"Amid history of mistreatment, doctors struggle to sell Black Americans on coronavirus vaccine Reggie Holiday, who handles the church's  finances."
1733	0	0	t1733	"Its elimination has left that long - term safety effort for coronavirus vaccines fragmented among federal agencies, with no central leadership."
1734	0	0	t1734	Pfizer and Moderna were able to accelerate their vaccine experiments because their volunteer pool was able to hit the threshold number of COVID cases extremely quickly.
1735	0	0	t1735	Its COVID-19 vaccine works in kids.
1736	0	0	t1736	"Last month there was a ""possible link "" between the AstraZeneca vaccine and rare blood clots but said the benefits of vaccination far outweighed the risks of COVID-19."
1737	0	0	t1737	A female clinician not known to have allergies had a probable severe allergic reaction shortly after getting a COVID-19 vaccine.
1738	0	0	t1738	"A single-shot coronavirus vaccine produced by pharmaceutical giant Johnson & Johnson was robustly effective at preventing illness, hospitalizations and deaths in a massive global trial."
1739	0	0	t1739	Their coronavirus vaccine succeeded in a trial.
1740	0	0	t1740	Whether administration of the COVID-19 vaccine is in their best health care interest.
1741	0	0	t1741	The Pfizer vaccine candidate is made up of messenger RNA coupled to a protein from the coronavirus.
1742	0	0	t1742	"Harvard School of Public Health professor Philippe Grandjean, who studies environmental health, warns that PFAS chemicals, of which PFOA is one, might reduce the efficacy of a Covid-19 vaccine."
1743	0	0	t1743	The available vaccines hold up well â€” affording high levels of protection both against infection and the more serious health effects of COVID-19.
1744	0	0	t1744	Scientists may need to develop several vaccines to beat COVID-19.
1745	0	0	t1745	Vaccine developers would not need to conduct lengthy randomized controlled trials to evaluate vaccines that have been adapted to target concerning coronavirus variants.
1746	0	0	t1746	"Both cases highlight one of the ongoing logistical problems in distributing coronavirus vaccines, which must be stored between minus-25 degrees Celsius and minus-15 degrees Celsius (minus-13 and 5 degrees Fahrenheit)."
1747	0	0	t1747	"Its coronavirus vaccine helps prevent COVID-19 , marking a milestone in the fight against the pandemic.  "
1748	0	0	t1748	AstraZeneca vaccine appears to substantially reduce transmission of the coronavirus.
1749	0	0	t1749	Misleading meme suggests deaths following COVID-19 vaccination are due to vaccine.
1750	0	0	t1750	COVID is different and I'm strongly encouraging our staff and families for them to receive the vaccine.
1751	0	0	t1751	He won't allow statewide distribution of coronavirus vaccines until they are reviewed by the state's panel of experts.
1752	0	0	t1752	"They would not get a COVID-19 vaccine, a percentage that dropped to 29% when asked last month, according to UT/Texas Tribune polls."
1753	0	0	t1753	The coronavirus will vanish without a vaccine.
1754	0	0	t1754	"It would support a waiver to help scale up global vaccine production to produce safe and effective Covid-19 vaccines for all people, in all countries."
1755	0	0	t1755	Dr. Fauci gets the coronavirus vaccine.  
1756	0	0	t1756	The FDA has not officially approved any COVID vaccines for general use.
1757	0	0	t1757	"The vaccines should be safe in pregnancy, including the lack of major adverse events reported so far, solid studies in animals, and a good understanding of how the vaccines work in the body."
1758	0	0	t1758	They believe there is little risk to the fetus or pregnant women based on what we know about the technology of the COVID-19 vaccine.
1759	0	0	t1759	"They would probably or definitely refuse to take a Covid-19 vaccine , according to a late-summer survey by the Kaiser Family Foundation, even if it were freely available and deemed safe by regulators."
1760	0	0	t1760	"Offers a potential comparison with the coronavirus vaccine; the varicella zoster immunization, does not prevent new infections but takes care of the infection that are there."
1761	0	0	t1761	A widely deployed Covid-19 vaccine is effective.
1762	0	0	t1762	He and his team studied immune responses in blood-cancer patients who received both doses of one of the FDA-authorized messenger-RNA vaccines and discovered that 46 percent of them did not produce any antibodies against COVID-19.
1763	0	0	t1763	"If facing decisions about whether to receive a COVID-19 vaccine while pregnant, people should consider risk of exposure to COVID-19, the increased risk of severe infection while pregnant, the known benefits of vaccination, and the limited but growing evidence about the safety of COVID-19 vaccine during pregnancy."
1764	0	0	t1764	We've made it very clear that the COVID-19 vaccine we put into emergency use are safe.
1765	0	0	t1765	The COVID-19 vaccine will possibly make them sterile.
1766	0	0	t1766	It did not get as much of the presumed COVID-19 benefit.
1767	0	0	t1767	Coincidence is turning out to be quite lethal to COVID vaccine recipients
1768	0	0	t1768	"The vaccine worked better in the U.S., 72% effective against moderate to severe COVID-19, compared with 66% in Latin America and 57% in South Africa."
1769	0	0	t1769	"The vaccines bring some protection starting about 10 days after the first shot, but lead to a 95 percent reduction in covid cases about two weeks after the second shot."
1770	0	0	t1770	"Guided by our careful review of the science and data, we've determined that the vaccine's known potential benefits clearly outweighs its known potential risks."
1771	0	0	t1771	They don't want a COVID-19 vaccine.
1772	0	0	t1772	She knows of doctors who are warning people who receive the COVID-19 vaccine.
1773	0	0	t1773	Are you contagious if you have side effects from the COVID-19 vaccine?
1774	0	0	t1774	Vaccine makers are willing to risk financial investments to start early manufacturing so that enough doses are available in case the drugs can protect against COVID-19.
1775	0	0	t1775	Johnson & Johnson's COVID-19 vaccine may pose a small possible risk of a rare but potentially dangerous neurological reaction .  
1776	0	0	t1776	"The fact that two different vaccines made by two different companies with two different kinds of structures, in a new messenger RNA concept, both worked so effectively confirms the concept once and for all that this is a viable strategy not only for COVID but for future infectious disease threats."
1777	0	0	t1777	He understood the mistrust among some black Americans about the coronavirus vaccine given the history of racism in medical research.
1778	0	0	t1778	"They have received "" Fast Track "" designations from the US Food and Drug Administration for two of their four Covid-19 vaccine candidates, according to a press release."
1779	0	0	t1779	"But now as the FDA and CDC repeatedly assure the public that the vaccine for the novel coronavirus will be safe, indications that the review process may be undercut by politics has turned off people in minority communities to getting the vaccine when it becomes available, worrying physicians that communities disproportionately devastated by the covid-19 pandemic are most at risk of being left out of immunization efforts."
1780	0	0	t1780	More robust testing will happen on multiple strains of the coronavirus to see if the vaccines hold their high levels of efficacy across variants.
1781	0	0	t1781	Vaccine recipients who already had COVID had a significantly higher frequency of side effects than individuals with no prior exposure to the coronavirus.
1782	0	0	t1782	He turned down the vaccine because it has not been tested properly.
1783	0	0	t1783	"The vaccine underwent the necessary tests and was shown to provide lasting immunity to the coronavirus, although Russian authorities have offered no proof to back up claims of safety or effectiveness."
1784	0	0	t1784	The COVID-19 vaccines from Pfizer - BioNTech and Moderna would be safe and effective.
1785	0	0	t1785	Getting the first dose of the COVID-19 vaccine wasn't any different than his annual flu shot.
1786	0	0	t1786	If the COVID-19 vaccine are safe.
1787	0	0	t1787	"Career scientists, not politicians, will decide whether any coronavirus vaccine meets clearly stated standards that it works and is safe."
1788	0	0	t1788	"There is a growing percentage of people intending to get the COVID-19 vaccine as soon as possible , including here in the Bay Area."
1789	0	0	t1789	They pushed forward wide-scale inoculations due to early evidence that the vaccines are safe and work and because of a recent upsurge in coronavirus infections.
1790	0	0	t1790	Moderna testing vaccine in babies and children Moderna has begun a trial to test its COVID-19 vaccine in children as young as 6 months old.
1791	0	0	t1791	"We are super excited about the vaccine, and we're really willing to get it."
1792	0	0	t1792	"I started getting texts and calls from some of my colleagues saying, hey, are your patients with long COVID reporting that they're feeling better after the vaccine?"
1793	0	0	t1793	"When you get a COVID vaccine, it instructs your body how to produce what's called an antigen, in this case, a foreign protein from a virus."
1794	0	0	t1794	It's safe to get the COVID-19 vaccine along with other needed immunizations.
1795	0	0	t1795	Microsoft founder Bill Gates plans to use COVID-19 vaccines to implant microchips in all 7 billion people on the planet.
1796	0	0	t1796	"It is less effective at preventing mild to moderate infections with the South African variant of the coronavirus, leading that country to stop distributing the vaccine."
1797	0	0	t1797	They would have to pay for the vaccine (it is available at no cost) and that it would give them Covid (it does not).
1798	0	0	t1798	It can be a bit scary to get the vaccine when you are already feeling ill from long covid.
1799	0	0	t1799	"In spite of politics , conspiracy theories, and a botched initial rollout, the public is hungry for authoritative COVID-19 vaccine information."
1800	0	0	t1800	That the immunity developed from the Pfizer/BioNTech vaccine is so strong that it might prevent COVID-19 transmission.
1801	0	0	t1801	"Increasingly, outlandish conspiracy theories are circulating that the coronavirus vaccine in particular could alter people's DNA or even transform them into 5 G wireless antennas."
1802	0	0	t1802	COVID-19 vaccines could turn people into ' crocodiles ' or bearded ladies.
1803	0	0	t1803	"They are "" likely "" to get a "" safe and effective coronavirus vaccine."
1804	0	0	t1804	"It's much safer to get an FDA-authorized vaccine than to risk getting COVID-19, which has known long-term effects."
1805	0	0	t1805	"That he had been seen in the ER for shortness of breat , dizziness, palpitations and numbness after receiving the Covid-19 vaccine."
1806	0	0	t1806	They would not get vaccinated against the coronavirus until after the vaccine was proved to be completely safe.
1807	0	0	t1807	He and his family weren't planning to get a COVID-19 vaccine when one became available.
1808	0	0	t1808	"But, by then, interest in a coronavirus vaccine was basically gone."
1809	0	0	t1809	The Food and Drug Administration laid out updated safety standards Tuesday for makers of COVID-19 vaccines after the White House blocked their formal release.
1810	0	0	t1810	The vaccine works well against coronavirus variants first spotted in Brazil and South Africa.
1811	0	0	t1811	Whether he would favor a future COVID-19 vaccine being mandated for all Americans.
